transaction_id,user_id,age,monthly_income,risk_profile,transaction_date,transaction_hour,category,merchant,amount,payment_method,device,is_salary_day_near,is_late_night,ad_clicked,discount_used,cashback_used,mood_score,financial_stress_level,impulse_purchase
1269,198,32,25000,Balanced,2025-10-23,3,Health,Netflix,2204.72,Debit Card,Mobile,0,0,1,0,1,9,1,0
1270,388,26,75000,Conservative,2025-09-10,6,Groceries,Amazon,1227.3,Credit Card,Desktop,0,0,0,0,1,4,0,0
1271,447,21,35000,Balanced,2025-03-07,0,Entertainment,Netflix,1583.2,Credit Card,Mobile,0,1,0,0,0,10,2,1
1272,381,29,25000,Conservative,2025-12-20,8,Groceries,Flipkart,1516.63,Cash,Mobile,0,0,0,0,0,1,1,0
1273,289,24,35000,Aggressive,2025-05-29,20,Food Delivery,Amazon,221.28,UPI,Mobile,0,0,0,1,0,5,0,0
1274,201,18,15000,Conservative,2025-04-01,4,Utilities,PhonePe,2419.55,Debit Card,Mobile,1,0,0,1,0,1,3,0
1275,271,22,15000,Conservative,2025-03-23,1,Food Delivery,Paytm,345.08,Debit Card,Mobile,0,1,0,0,0,2,2,1
1276,83,21,25000,Conservative,2025-06-17,12,Groceries,Croma,1027.92,Credit Card,Mobile,0,0,1,0,0,10,0,0
1277,225,25,50000,Balanced,2025-04-21,8,Fashion,Croma,3534.11,UPI,Mobile,0,0,1,0,0,3,3,1
1278,495,43,25000,Conservative,2025-06-01,21,Food Delivery,Croma,498.28,Debit Card,Mobile,1,0,0,0,0,7,0,0
1279,30,24,50000,Aggressive,2025-05-09,1,Investment,Groww,3072.18,Credit Card,Mobile,0,1,0,1,0,2,3,1
1280,416,41,35000,Balanced,2025-08-30,11,Utilities,Amazon,1452.01,UPI,Mobile,0,0,0,0,0,3,0,0
1281,433,32,15000,Balanced,2025-12-21,8,Fashion,Amazon,2866.08,Credit Card,Mobile,0,0,0,0,1,3,5,1
1282,164,28,50000,Aggressive,2025-01-18,8,Food Delivery,Croma,446.66,Cash,Tablet,0,0,0,0,0,7,0,0
1283,33,22,50000,Balanced,2025-06-19,18,Fashion,Zomato,1940.62,Credit Card,Mobile,0,0,0,0,0,8,0,0
1284,205,38,35000,Conservative,2025-05-31,3,Travel,Groww,13125.87,UPI,Mobile,0,0,1,1,0,1,9,1
1285,259,28,75000,Aggressive,2025-09-05,7,Utilities,Swiggy,2519.48,Credit Card,Mobile,1,0,0,0,1,2,0,0
1286,75,40,25000,Conservative,2025-04-02,1,Rent,Groww,12051.05,UPI,Mobile,1,1,0,1,0,9,9,0
1287,499,44,15000,Aggressive,2025-03-04,10,Utilities,Amazon,2624.76,Cash,Mobile,1,0,0,0,0,5,3,0
1288,36,43,25000,Conservative,2025-07-24,3,Rent,Amazon,10101.04,Credit Card,Mobile,0,0,1,0,0,6,10,1
1289,338,20,75000,Balanced,2025-03-18,17,Health,Amazon,1203.19,Debit Card,Mobile,0,0,0,1,0,1,0,0
1290,68,26,50000,Conservative,2025-11-25,18,Travel,Uber,108.39,UPI,Desktop,0,0,1,1,0,8,0,0
1291,159,38,15000,Balanced,2025-09-27,8,Electronics,Amazon,15543.13,UPI,Desktop,0,0,0,0,0,6,10,0
1292,68,26,50000,Conservative,2025-03-01,7,Travel,Netflix,6643.13,UPI,Mobile,1,0,0,1,0,4,2,0
1293,7,18,25000,Balanced,2025-07-06,3,EMI,Swiggy,7074.64,UPI,Desktop,0,0,0,1,0,2,5,0
1294,175,43,50000,Balanced,2025-12-22,10,Utilities,Amazon,2080.03,UPI,Mobile,0,0,1,0,0,4,0,0
1295,193,30,75000,Aggressive,2025-11-18,16,Education,Amazon,3598.01,Credit Card,Desktop,0,0,0,0,1,7,0,0
1296,428,21,35000,Conservative,2025-08-04,6,Investment,Croma,5239.99,BNPL,Desktop,1,0,0,0,0,2,5,0
1297,404,20,15000,Conservative,2025-11-06,19,EMI,Groww,10283.39,Credit Card,Mobile,0,0,0,1,0,2,10,1
1298,486,31,100000,Balanced,2025-10-12,12,Rent,Myntra,16783.48,UPI,Desktop,0,0,1,0,1,7,3,0
1299,86,29,35000,Balanced,2025-08-24,16,Groceries,Paytm,1055.25,UPI,Mobile,0,0,0,1,0,9,0,0
1300,14,42,100000,Aggressive,2025-03-24,16,Groceries,Zomato,1228.96,Credit Card,Mobile,0,0,1,0,0,4,2,1
1301,179,43,15000,Aggressive,2025-04-18,18,Health,Amazon,1392.79,Cash,Mobile,0,0,0,1,1,10,1,0
1302,247,20,35000,Balanced,2025-04-25,19,Utilities,Groww,2328.21,UPI,Mobile,0,0,0,0,1,9,1,0
1303,186,27,100000,Aggressive,2025-02-05,4,Food Delivery,Groww,100.0,Credit Card,Tablet,1,0,1,0,0,2,2,1
1304,248,21,35000,Balanced,2025-08-24,6,Entertainment,Flipkart,1234.37,Cash,Desktop,0,0,0,1,0,5,0,0
1305,91,33,25000,Conservative,2025-02-06,8,Investment,BigBasket,1765.58,UPI,Mobile,0,0,1,0,0,8,1,0
1306,350,19,75000,Conservative,2025-01-22,23,Health,Flipkart,3081.18,Cash,Mobile,0,1,0,1,1,2,2,1
1307,422,22,15000,Aggressive,2025-11-29,0,Electronics,Groww,890.91,Debit Card,Mobile,0,1,0,0,1,2,3,1
1308,279,44,35000,Aggressive,2025-10-26,16,Groceries,Flipkart,1354.55,Debit Card,Mobile,0,0,0,1,0,7,0,0
1309,499,44,15000,Aggressive,2025-04-11,10,Food Delivery,Groww,471.19,BNPL,Tablet,0,0,1,0,0,2,5,1
1310,272,32,35000,Balanced,2025-03-18,16,Fashion,Zomato,3287.9,Credit Card,Mobile,0,0,0,1,0,3,3,1
1311,428,21,35000,Conservative,2025-05-03,4,Health,Flipkart,867.79,UPI,Mobile,1,0,0,0,0,2,0,0
1312,166,23,15000,Balanced,2025-08-24,7,Groceries,Croma,547.56,Credit Card,Mobile,0,0,0,0,0,4,0,0
1313,192,38,50000,Balanced,2025-04-13,22,Education,PhonePe,2249.49,UPI,Mobile,0,1,0,0,1,5,0,0
1314,290,42,25000,Conservative,2025-08-21,20,Investment,Zomato,6566.84,UPI,Desktop,0,0,0,1,1,3,7,1
1315,360,19,35000,Balanced,2025-10-29,12,Travel,Groww,12616.95,UPI,Mobile,0,0,1,1,0,1,9,1
1316,348,40,15000,Aggressive,2025-09-22,4,Rent,Croma,7728.66,UPI,Mobile,0,0,0,1,0,1,10,0
1317,163,43,35000,Aggressive,2025-07-06,9,Entertainment,Swiggy,336.41,UPI,Mobile,0,0,0,0,0,8,0,0
1318,357,43,35000,Conservative,2025-08-23,20,Health,Swiggy,1721.43,BNPL,Desktop,0,0,1,0,0,7,3,0
1319,194,35,35000,Balanced,2025-07-20,15,Travel,Croma,8360.62,UPI,Mobile,0,0,0,1,0,7,4,0
1320,160,37,50000,Balanced,2025-12-21,2,Food Delivery,BigBasket,623.75,Debit Card,Desktop,0,1,0,0,0,2,2,1
1321,485,38,15000,Conservative,2025-01-14,3,EMI,Netflix,8764.9,Credit Card,Mobile,0,0,0,0,0,7,10,0
1322,404,20,15000,Conservative,2025-05-14,0,Rent,Uber,14340.4,Credit Card,Mobile,0,1,0,0,0,7,10,1
1323,275,26,25000,Conservative,2025-07-28,22,Groceries,Groww,1517.01,UPI,Mobile,0,1,0,0,1,3,1,0
1324,5,39,15000,Balanced,2025-04-17,6,Groceries,Myntra,514.58,Credit Card,Mobile,0,0,0,0,0,4,0,0
1325,222,28,35000,Conservative,2025-09-03,17,Food Delivery,Netflix,402.44,Credit Card,Desktop,1,0,0,0,0,10,0,0
1326,347,28,25000,Conservative,2025-10-09,9,Utilities,Flipkart,2041.61,UPI,Tablet,0,0,1,0,0,6,1,0
1327,91,33,25000,Conservative,2025-12-30,13,Electronics,Myntra,16835.09,UPI,Mobile,0,0,0,0,0,4,10,1
1328,170,39,50000,Aggressive,2025-04-16,17,Investment,Swiggy,454.4,UPI,Mobile,0,0,0,1,0,10,0,0
1329,349,22,35000,Balanced,2025-02-17,23,Utilities,Netflix,1179.25,UPI,Mobile,0,1,0,0,0,1,0,0
1330,108,31,75000,Conservative,2025-01-09,16,Travel,Myntra,9470.46,UPI,Mobile,0,0,0,0,0,10,2,0
1331,145,36,25000,Conservative,2025-04-18,10,Education,Myntra,957.44,UPI,Mobile,0,0,1,0,0,1,0,0
1332,140,18,100000,Aggressive,2025-09-10,0,Food Delivery,Amazon,289.53,UPI,Mobile,0,1,1,0,1,10,2,1
1333,198,32,25000,Balanced,2025-06-28,21,Entertainment,Groww,945.29,Cash,Mobile,0,0,1,0,0,7,0,0
1334,103,28,50000,Balanced,2025-04-24,17,Education,PhonePe,4136.75,UPI,Mobile,0,0,0,1,0,7,1,0
1335,423,34,35000,Balanced,2025-01-15,1,Health,PhonePe,1950.54,BNPL,Mobile,0,1,1,0,0,3,6,1
1336,248,21,35000,Balanced,2025-04-01,17,Health,BigBasket,2560.46,UPI,Mobile,1,0,1,0,1,3,1,0
1337,436,34,15000,Aggressive,2025-01-05,23,Rent,Netflix,10386.14,UPI,Mobile,1,1,0,1,1,6,10,1
1338,298,21,50000,Balanced,2025-02-14,8,EMI,Swiggy,3848.36,UPI,Mobile,0,0,0,0,0,5,1,0
1339,45,29,25000,Aggressive,2025-07-17,3,Health,Paytm,1593.35,BNPL,Desktop,0,0,0,1,0,6,4,0
1340,222,28,35000,Conservative,2025-01-31,13,EMI,PhonePe,3203.06,BNPL,Mobile,0,0,1,1,0,8,4,0
1341,212,32,35000,Balanced,2025-04-21,6,Entertainment,Zomato,819.6,Cash,Mobile,0,0,0,1,1,5,0,0
1342,34,44,35000,Conservative,2025-09-21,21,Entertainment,Myntra,100.0,Credit Card,Desktop,0,0,1,0,0,4,2,1
1343,428,21,35000,Conservative,2025-01-13,12,Food Delivery,Myntra,339.24,Credit Card,Mobile,0,0,1,0,0,8,2,1
1344,487,28,50000,Aggressive,2025-10-23,21,Travel,Myntra,6920.8,UPI,Mobile,0,0,0,0,1,1,2,0
1345,318,29,75000,Conservative,2025-11-30,8,Health,Groww,3115.05,Credit Card,Mobile,0,0,0,1,0,7,0,0
1346,247,20,35000,Balanced,2025-02-09,22,Travel,Netflix,6959.72,UPI,Mobile,0,1,0,0,1,8,3,0
1347,189,43,25000,Conservative,2025-09-10,15,Entertainment,Zomato,1181.84,Credit Card,Mobile,0,0,0,0,0,6,0,0
1348,290,42,25000,Conservative,2025-06-20,13,Electronics,Myntra,15293.06,BNPL,Mobile,0,0,0,1,1,3,10,1
1349,320,41,25000,Balanced,2025-06-24,16,Health,Uber,2153.5,Debit Card,Mobile,0,0,1,0,0,6,1,0
1350,446,38,50000,Conservative,2025-11-06,16,Fashion,Zomato,2249.08,BNPL,Desktop,0,0,1,1,0,2,5,1
1351,146,38,25000,Aggressive,2025-09-12,16,Entertainment,Groww,1076.72,UPI,Desktop,0,0,0,0,0,4,0,0
1352,10,32,35000,Balanced,2025-12-16,16,Fashion,Paytm,1674.49,Debit Card,Mobile,0,0,1,1,1,5,2,1
1353,421,34,100000,Aggressive,2025-08-29,11,Health,Flipkart,2589.54,Credit Card,Mobile,0,0,1,0,0,8,0,0
1354,413,41,15000,Aggressive,2025-09-08,13,Utilities,BigBasket,1186.69,UPI,Mobile,0,0,0,0,0,9,1,0
1355,120,22,25000,Conservative,2025-02-17,2,Education,Paytm,5102.55,BNPL,Mobile,0,1,1,0,0,8,9,1
1356,156,21,15000,Aggressive,2025-07-25,19,Travel,Zomato,11049.56,UPI,Mobile,0,0,1,0,1,10,10,0
1357,357,43,35000,Conservative,2025-09-23,19,Entertainment,Swiggy,283.67,Debit Card,Mobile,0,0,1,1,0,5,0,0
1358,282,36,35000,Balanced,2025-10-09,19,Travel,Uber,11445.06,Cash,Mobile,0,0,1,0,1,10,6,0
1359,97,40,25000,Balanced,2025-06-13,7,Rent,Swiggy,13585.09,Credit Card,Mobile,0,0,0,1,1,1,10,1
1360,318,29,75000,Conservative,2025-07-22,13,Entertainment,PhonePe,1096.29,UPI,Desktop,0,0,0,1,0,8,0,0
1361,422,22,15000,Aggressive,2025-07-18,3,Rent,Groww,14202.88,BNPL,Mobile,0,0,0,0,0,7,10,0
1362,293,18,15000,Balanced,2025-03-13,7,Rent,Myntra,21918.95,Debit Card,Mobile,0,0,0,0,0,5,10,0
1363,450,25,25000,Balanced,2025-04-03,1,Rent,Croma,14990.62,Cash,Tablet,1,1,1,0,0,6,10,1
1364,202,34,35000,Balanced,2025-02-17,2,EMI,Croma,4923.22,UPI,Mobile,0,1,0,0,0,6,2,0
1365,418,25,75000,Balanced,2025-12-13,14,Travel,Flipkart,5726.22,Credit Card,Mobile,0,0,1,1,0,6,1,0
1366,236,37,25000,Conservative,2025-01-29,4,Education,Paytm,3225.9,Cash,Mobile,0,0,0,0,1,8,2,0
1367,181,28,75000,Conservative,2025-04-24,3,Investment,Flipkart,8431.94,Cash,Mobile,0,0,1,0,0,5,2,0
1368,329,36,35000,Balanced,2025-05-14,10,EMI,Netflix,4408.66,UPI,Mobile,0,0,0,0,1,3,2,0
1369,127,39,15000,Conservative,2025-07-03,22,Groceries,Amazon,1562.83,Credit Card,Mobile,1,1,0,1,0,5,2,0
1370,499,44,15000,Aggressive,2025-01-23,5,Fashion,Paytm,2314.25,BNPL,Desktop,0,0,0,0,0,10,8,1
1371,176,26,50000,Balanced,2025-02-02,21,Investment,BigBasket,4844.71,BNPL,Mobile,1,0,0,1,0,10,4,0
1372,337,25,15000,Balanced,2025-09-30,9,Entertainment,Paytm,402.59,Debit Card,Desktop,0,0,1,1,0,1,2,1
1373,107,18,15000,Conservative,2025-04-17,22,EMI,Groww,2528.8,UPI,Desktop,0,1,0,0,0,4,5,1
1374,72,43,100000,Balanced,2025-03-03,16,Fashion,BigBasket,2499.75,UPI,Desktop,1,0,1,0,1,5,0,0
1375,139,36,50000,Balanced,2025-08-25,10,Fashion,Flipkart,3278.4,Cash,Mobile,0,0,1,0,0,7,1,0
1376,171,42,35000,Conservative,2025-03-17,15,Travel,Croma,9843.34,Credit Card,Mobile,0,0,0,0,0,4,7,1
1377,218,40,35000,Balanced,2025-06-23,23,Food Delivery,Myntra,675.18,UPI,Mobile,0,1,0,0,0,6,0,0
1378,9,27,15000,Aggressive,2025-08-14,0,Entertainment,Zomato,1309.83,UPI,Mobile,0,1,0,0,0,2,3,1
1379,239,31,15000,Conservative,2025-10-30,16,Food Delivery,Flipkart,460.17,UPI,Mobile,0,0,1,0,0,4,2,1
1380,189,43,25000,Conservative,2025-03-01,7,Rent,Croma,9855.86,UPI,Tablet,1,0,0,0,1,1,7,0
1381,95,31,100000,Aggressive,2025-07-14,19,Investment,Myntra,6171.44,Debit Card,Mobile,0,0,1,0,0,4,1,0
1382,390,43,35000,Aggressive,2025-03-01,20,Electronics,Groww,6392.12,UPI,Tablet,1,0,1,0,0,10,5,1
1383,11,36,25000,Aggressive,2025-04-20,17,Electronics,Groww,9687.79,UPI,Desktop,0,0,0,1,1,1,9,1
1384,376,43,35000,Conservative,2025-04-21,3,Rent,Uber,12063.36,Credit Card,Mobile,0,0,0,1,0,3,8,1
1385,128,22,15000,Conservative,2025-08-20,12,Electronics,Amazon,7446.12,Debit Card,Desktop,0,0,1,1,1,4,10,1
1386,286,23,75000,Balanced,2025-02-14,12,Utilities,PhonePe,632.87,UPI,Mobile,0,0,0,0,0,4,0,0
1387,175,43,50000,Balanced,2025-04-29,4,Utilities,Myntra,1717.08,UPI,Desktop,0,0,0,0,0,10,0,0
1388,480,31,35000,Balanced,2025-02-27,15,Entertainment,Myntra,1069.99,Credit Card,Mobile,0,0,0,0,1,6,0,0
1389,401,33,35000,Aggressive,2025-06-04,18,Investment,Paytm,5152.41,UPI,Mobile,1,0,0,0,0,3,2,0
1390,230,29,25000,Conservative,2025-10-11,19,Rent,BigBasket,10693.22,Credit Card,Mobile,0,0,1,0,0,9,10,1
1391,35,32,50000,Balanced,2025-06-17,5,Education,Amazon,3173.79,BNPL,Desktop,0,0,0,1,1,7,4,0
1392,82,33,100000,Conservative,2025-02-21,9,Entertainment,Netflix,1140.2,Credit Card,Mobile,0,0,0,1,0,3,2,1
1393,322,38,35000,Aggressive,2025-03-29,20,Travel,Myntra,14705.24,Credit Card,Mobile,0,0,1,1,1,3,10,1
1394,449,31,25000,Balanced,2025-01-27,4,Food Delivery,Paytm,530.27,UPI,Mobile,0,0,0,0,0,8,0,0
1395,314,38,35000,Conservative,2025-07-12,3,Education,Amazon,2657.91,UPI,Desktop,0,0,0,0,0,7,1,0
1396,98,35,35000,Aggressive,2025-09-14,19,Travel,Croma,7511.24,Credit Card,Mobile,0,0,0,0,0,5,4,0
1397,409,34,15000,Conservative,2025-09-22,12,Utilities,Paytm,2505.85,UPI,Mobile,0,0,0,1,0,3,3,0
1398,265,32,50000,Balanced,2025-12-15,6,Health,Zomato,711.89,UPI,Mobile,0,0,0,0,1,8,0,0
1399,176,26,50000,Balanced,2025-12-11,17,Electronics,Amazon,12244.37,UPI,Mobile,0,0,0,1,0,7,4,0
1400,425,35,35000,Aggressive,2025-01-26,18,Food Delivery,PhonePe,449.06,Credit Card,Tablet,0,0,0,0,0,3,2,1
1401,303,18,15000,Aggressive,2025-06-27,14,Travel,Zomato,15165.36,UPI,Mobile,0,0,1,0,0,7,10,0
1402,116,37,35000,Balanced,2025-03-11,0,Entertainment,Groww,1088.29,BNPL,Mobile,0,1,0,1,0,2,5,1
1403,87,39,25000,Aggressive,2025-04-15,6,EMI,Myntra,3027.17,UPI,Desktop,0,0,1,0,0,2,2,0
1404,7,18,25000,Balanced,2025-10-03,13,Entertainment,Amazon,635.58,BNPL,Mobile,1,0,0,0,1,10,3,0
1405,232,43,50000,Balanced,2025-09-10,7,Entertainment,Swiggy,1023.75,Credit Card,Mobile,0,0,0,1,0,2,2,1
1406,273,34,75000,Balanced,2025-12-21,16,Education,Flipkart,3454.46,UPI,Mobile,0,0,1,0,0,6,0,0
1407,111,39,35000,Conservative,2025-03-25,0,Rent,Flipkart,10842.54,UPI,Mobile,0,1,0,1,1,10,8,1
1408,97,40,25000,Balanced,2025-10-24,17,Rent,Myntra,13685.77,UPI,Mobile,0,0,0,0,1,6,10,0
1409,357,43,35000,Conservative,2025-09-23,13,Food Delivery,PhonePe,197.44,Debit Card,Desktop,0,0,0,0,0,10,0,0
1410,443,44,50000,Conservative,2025-09-29,3,Entertainment,Flipkart,786.71,Credit Card,Mobile,0,0,1,0,0,2,2,1
1411,379,20,50000,Balanced,2025-09-26,3,Investment,BigBasket,3471.31,UPI,Mobile,0,0,1,0,0,4,1,0
1412,158,37,35000,Balanced,2025-04-25,18,Health,Croma,2177.97,UPI,Mobile,0,0,0,1,0,6,1,0
1413,449,31,25000,Balanced,2025-08-18,17,Electronics,Croma,13817.89,Debit Card,Desktop,0,0,0,1,0,8,10,0
1414,180,32,75000,Balanced,2025-10-28,12,Groceries,Amazon,923.07,UPI,Mobile,0,0,1,1,0,5,0,0
1415,293,18,15000,Balanced,2025-09-06,8,Fashion,Groww,1461.11,UPI,Desktop,0,0,0,1,1,10,1,0
1416,125,22,35000,Balanced,2025-02-08,19,Entertainment,Amazon,580.21,BNPL,Desktop,0,0,0,1,0,9,3,0
1417,51,18,15000,Conservative,2025-08-21,23,Groceries,Myntra,726.84,UPI,Mobile,0,1,0,0,0,3,0,0
1418,160,37,50000,Balanced,2025-06-18,13,Investment,Swiggy,6675.38,Credit Card,Mobile,0,0,1,0,0,7,2,0
1419,270,25,50000,Conservative,2025-04-08,14,Groceries,Groww,564.33,Debit Card,Mobile,0,0,0,0,1,9,0,0
1420,397,19,75000,Balanced,2025-01-31,17,Groceries,Zomato,1414.27,UPI,Mobile,0,0,0,0,1,10,0,0
1421,488,23,75000,Balanced,2025-09-08,23,Utilities,Flipkart,1190.95,UPI,Mobile,0,1,0,0,1,5,0,0
1422,319,42,35000,Balanced,2025-04-04,0,Investment,Zomato,9061.94,UPI,Tablet,1,1,0,0,0,1,7,1
1423,17,25,15000,Aggressive,2025-11-24,3,Groceries,Netflix,1593.76,UPI,Mobile,0,0,1,1,0,7,2,0
1424,174,20,25000,Balanced,2025-03-24,1,Groceries,Myntra,1603.22,UPI,Desktop,0,1,0,0,0,10,1,0
1425,287,25,50000,Conservative,2025-07-11,5,Health,Myntra,2233.78,UPI,Mobile,0,0,1,0,1,6,0,0
1426,156,21,15000,Aggressive,2025-06-17,11,Groceries,BigBasket,1388.74,UPI,Mobile,0,0,1,0,0,8,1,0
1427,135,22,50000,Balanced,2025-01-20,3,Utilities,Amazon,3195.95,Debit Card,Mobile,0,0,0,0,0,8,1,0
1428,10,32,35000,Balanced,2025-12-09,0,Groceries,Zomato,639.62,UPI,Mobile,0,1,0,0,0,5,0,0
1429,214,23,35000,Aggressive,2025-04-10,23,Education,Myntra,1911.31,BNPL,Mobile,0,1,1,1,1,9,6,1
1430,237,39,25000,Balanced,2025-07-16,9,Fashion,Amazon,3514.45,UPI,Mobile,0,0,0,0,0,4,2,0
1431,437,36,50000,Conservative,2025-10-16,14,Health,Zomato,1616.78,BNPL,Mobile,0,0,1,1,1,3,5,1
1432,423,34,35000,Balanced,2025-05-13,0,Investment,Flipkart,3960.28,Debit Card,Desktop,0,1,0,0,1,6,2,0
1433,137,44,50000,Balanced,2025-12-08,1,EMI,Amazon,5928.95,Credit Card,Mobile,0,1,1,1,0,4,4,1
1434,259,28,75000,Aggressive,2025-03-13,3,EMI,Groww,8346.97,BNPL,Mobile,0,0,1,1,0,7,5,0
1435,419,38,50000,Conservative,2025-09-21,16,Entertainment,Amazon,1030.3,Credit Card,Mobile,0,0,0,0,0,3,2,1
1436,110,39,25000,Conservative,2025-05-17,13,Health,Uber,762.76,UPI,Mobile,0,0,0,1,0,6,0,0
1437,135,22,50000,Balanced,2025-11-11,18,Electronics,PhonePe,17297.86,UPI,Desktop,0,0,1,0,0,4,8,1
1438,3,36,15000,Balanced,2025-05-09,21,Groceries,Paytm,1491.13,UPI,Mobile,0,0,0,0,0,8,1,0
1439,55,24,35000,Conservative,2025-07-21,17,Travel,Uber,1380.85,UPI,Mobile,0,0,1,1,0,4,0,0
1440,325,30,25000,Balanced,2025-12-15,17,Groceries,Amazon,1142.62,Credit Card,Mobile,0,0,0,1,0,1,0,0
1441,78,28,75000,Balanced,2025-11-03,5,Utilities,Paytm,1559.12,UPI,Desktop,1,0,0,1,0,2,0,0
1442,303,18,15000,Aggressive,2025-06-22,11,Travel,Zomato,7565.71,UPI,Desktop,0,0,0,0,0,9,10,0
1443,69,35,50000,Balanced,2025-04-08,3,Entertainment,Uber,1061.14,UPI,Mobile,0,0,1,0,1,9,0,0
1444,333,36,35000,Balanced,2025-06-16,15,Health,Uber,2339.32,BNPL,Desktop,0,0,1,1,0,5,4,0
1445,388,26,75000,Conservative,2025-06-10,10,Groceries,Amazon,647.47,BNPL,Mobile,0,0,0,0,1,2,3,0
1446,341,33,25000,Balanced,2025-12-21,15,Health,PhonePe,3555.53,UPI,Mobile,0,0,0,0,0,9,2,0
1447,393,40,50000,Balanced,2025-04-08,20,Rent,Myntra,7574.35,Credit Card,Desktop,0,0,1,1,0,2,5,1
1448,428,21,35000,Conservative,2025-04-01,17,Travel,Groww,8582.08,BNPL,Desktop,1,0,0,0,0,4,9,1
1449,495,43,25000,Conservative,2025-03-06,6,Travel,BigBasket,11362.41,UPI,Mobile,0,0,0,0,0,6,9,0
1450,251,43,35000,Conservative,2025-06-19,13,Rent,Myntra,11960.79,Debit Card,Mobile,0,0,0,0,1,1,6,0
1451,313,38,25000,Aggressive,2025-04-14,20,Health,Uber,1391.13,UPI,Desktop,0,0,0,0,0,3,1,0
1452,306,27,50000,Conservative,2025-02-21,15,Health,Swiggy,1990.02,Credit Card,Desktop,0,0,0,1,1,10,0,0
1453,388,26,75000,Conservative,2025-10-25,18,Fashion,Swiggy,3760.58,BNPL,Mobile,0,0,0,1,0,3,6,1
1454,199,42,100000,Aggressive,2025-12-01,23,Electronics,Netflix,25596.18,Credit Card,Mobile,1,1,0,1,0,7,7,1
1455,44,42,15000,Balanced,2025-02-22,23,Electronics,BigBasket,8045.13,Credit Card,Desktop,0,1,0,0,0,4,10,1
1456,369,28,25000,Conservative,2025-05-16,7,Health,Amazon,1832.53,UPI,Mobile,0,0,0,0,1,10,1,0
1457,468,34,100000,Conservative,2025-05-27,17,Rent,Flipkart,13403.8,Credit Card,Desktop,0,0,1,0,0,1,4,1
1458,318,29,75000,Conservative,2025-09-09,15,EMI,Swiggy,3165.2,UPI,Mobile,0,0,1,0,0,6,0,0
1459,286,23,75000,Balanced,2025-03-19,10,Fashion,Swiggy,2658.29,Credit Card,Mobile,0,0,0,1,0,2,2,1
1460,24,32,50000,Conservative,2025-01-30,16,Education,Amazon,3870.8,Credit Card,Mobile,0,0,0,1,0,4,1,0
1461,205,38,35000,Conservative,2025-08-01,5,Education,Croma,3281.76,Credit Card,Mobile,1,0,0,0,0,9,1,0
1462,374,20,50000,Aggressive,2025-10-03,12,Food Delivery,PhonePe,420.33,UPI,Mobile,1,0,0,0,1,4,0,0
1463,320,41,25000,Balanced,2025-11-03,4,Health,Zomato,2079.99,UPI,Mobile,1,0,0,0,0,5,1,0
1464,403,44,75000,Balanced,2025-03-22,8,Rent,Flipkart,9552.34,Cash,Mobile,0,0,0,1,0,8,2,0
1465,441,33,50000,Aggressive,2025-02-06,12,Health,Groww,1498.51,Debit Card,Mobile,0,0,1,1,1,1,2,1
1466,14,42,100000,Aggressive,2025-11-10,12,Education,Uber,1121.25,Credit Card,Desktop,0,0,0,1,1,10,0,0
1467,429,26,25000,Conservative,2025-06-07,1,Utilities,BigBasket,2685.63,UPI,Mobile,0,1,0,0,1,3,2,0
1468,141,29,25000,Conservative,2025-11-17,21,Electronics,Groww,13434.16,UPI,Mobile,0,0,1,0,0,6,10,1
1469,243,42,50000,Conservative,2025-02-25,20,Food Delivery,PhonePe,481.82,BNPL,Mobile,0,0,1,0,1,7,5,1
1470,196,35,35000,Conservative,2025-04-18,15,EMI,Swiggy,5163.92,Credit Card,Mobile,0,0,0,0,0,10,2,0
1471,65,23,50000,Aggressive,2025-05-10,23,Food Delivery,Flipkart,401.95,Credit Card,Mobile,0,1,0,1,1,1,2,1
1472,32,33,25000,Balanced,2025-09-20,7,Health,PhonePe,1592.69,UPI,Mobile,0,0,0,0,0,2,1,0
1473,246,30,35000,Balanced,2025-01-25,5,EMI,Uber,893.53,UPI,Mobile,0,0,0,0,0,3,0,0
1474,405,34,35000,Balanced,2025-10-02,20,EMI,Flipkart,5936.47,Credit Card,Mobile,1,0,0,0,0,1,5,1
1475,129,37,25000,Conservative,2025-12-17,1,Entertainment,Groww,1187.1,BNPL,Mobile,0,1,0,1,1,3,5,1
1476,400,39,25000,Balanced,2025-11-13,8,EMI,Uber,7381.44,UPI,Mobile,0,0,0,0,1,6,5,0
1477,11,36,25000,Aggressive,2025-08-07,16,Groceries,Paytm,999.91,Credit Card,Mobile,0,0,1,0,0,4,2,1
1478,370,34,50000,Balanced,2025-11-03,16,Groceries,Zomato,1764.98,UPI,Mobile,1,0,0,0,0,1,0,0
1479,382,44,100000,Balanced,2025-01-11,6,Education,Croma,3862.7,UPI,Mobile,0,0,0,0,1,3,0,0
1480,62,23,25000,Balanced,2025-05-05,3,Education,BigBasket,2873.65,UPI,Mobile,1,0,1,1,0,8,2,0
1481,158,37,35000,Balanced,2025-04-08,19,Fashion,Paytm,700.89,Credit Card,Desktop,0,0,0,1,0,3,2,1
1482,84,37,25000,Balanced,2025-08-11,19,Groceries,Zomato,1460.0,UPI,Mobile,0,0,0,0,0,9,1,0
1483,281,25,35000,Balanced,2025-08-17,22,Health,Croma,2605.79,Credit Card,Mobile,0,1,0,0,0,8,1,0
